guest_id,first_name,last_name,email,customer_type,origin_country,preferred_room_type,loyalty_member,registered_date,total_stays,average_rating
GUEST004336,Marco,Schmidt,guest004336@email.com,Family,USA,Deluxe,True,2024-09-06,1,5.0
GUEST004337,Lucia,Johnson,guest004337@email.com,Couple,UK,Family,False,2023-05-05,3,3.6
GUEST004338,Emma,Weber,guest004338@email.com,Leisure,Italy,Suite,False,2022-07-20,2,4.7
GUEST004339,Ahmed,Garcia,guest004339@email.com,Leisure,Netherlands,Suite,False,2023-06-12,1,3.5
GUEST004340,Ahmed,Mueller,guest004340@email.com,Couple,Spain,Penthouse,True,2022-08-19,3,3.8
GUEST004341,Maria,Johnson,guest004341@email.com,Business,France,Family,False,2024-01-05,4,4.2
GUEST004342,Francesca,Brown,guest004342@email.com,Leisure,Belgium,Deluxe,False,2024-06-27,1,3.9
GUEST004343,Lucia,Johnson,guest004343@email.com,Family,France,Family,False,2022-09-13,1,3.6
GUEST004344,Sophie,Brown,guest004344@email.com,Couple,Germany,Standard,True,2022-07-09,1,4.0
GUEST004345,Klaus,Schmidt,guest004345@email.com,Leisure,Germany,Deluxe,False,2023-12-29,2,4.4
GUEST004346,Emma,Weber,guest004346@email.com,Couple,Italy,Standard,False,2023-06-17,1,3.7
GUEST004347,Marco,Weber,guest004347@email.com,Couple,France,Standard,False,2024-06-23,10,4.4
GUEST004348,Klaus,Mueller,guest004348@email.com,Business,Greece,Deluxe,False,2022-12-02,3,4.4
GUEST004349,Francesca,Schmidt,guest004349@email.com,Business,Netherlands,Standard,False,2023-11-09,4,4.5
GUEST004350,Ahmed,Weber,guest004350@email.com,Family,France,Penthouse,False,2024-01-25,3,3.8
GUEST004351,John,Zhang,guest004351@email.com,Family,France,Standard,False,2023-10-10,5,4.2
GUEST004352,John,Garcia,guest004352@email.com,Family,China,Deluxe,False,2022-07-06,5,3.9
GUEST004353,John,Mueller,guest004353@email.com,Solo Travel,France,Standard,True,2023-10-12,2,5.0
GUEST004354,John,Garcia,guest004354@email.com,Business,Netherlands,Family,False,2022-06-15,8,3.8
GUEST004355,Francesca,Schmidt,guest004355@email.com,Couple,Spain,Family,False,2022-01-12,1,4.0
GUEST004356,Lucia,Rossi,guest004356@email.com,Leisure,Greece,Standard,False,2023-05-11,1,4.9
GUEST004357,Yuki,Garcia,guest004357@email.com,Family,Germany,Deluxe,True,2023-10-06,1,4.5
GUEST004358,Lucia,Zhang,guest004358@email.com,Leisure,Netherlands,Family,False,2023-04-08,2,4.1
GUEST004359,Sophie,Rossi,guest004359@email.com,Family,UK,Family,False,2023-09-29,4,5.0
GUEST004360,Klaus,Martin,guest004360@email.com,Leisure,Netherlands,Deluxe,False,2023-03-27,1,4.9
GUEST004361,Maria,Brown,guest004361@email.com,Business,Belgium,Standard,False,2023-11-03,2,4.4
GUEST004362,Marco,Schmidt,guest004362@email.com,Business,Greece,Family,False,2022-12-12,3,3.6
GUEST004363,Ahmed,Brown,guest004363@email.com,Solo Travel,Italy,Penthouse,True,2022-12-16,1,4.4
GUEST004364,Emma,Martin,guest004364@email.com,Leisure,UK,Deluxe,False,2023-04-13,1,3.9
GUEST004365,Maria,Schmidt,guest004365@email.com,Leisure,UK,Family,False,2024-02-21,5,4.4
GUEST004366,Marco,Brown,guest004366@email.com,Leisure,Netherlands,Penthouse,False,2022-03-06,3,4.2
GUEST004367,Yuki,Zhang,guest004367@email.com,Leisure,France,Standard,False,2023-10-20,2,4.8
GUEST004368,John,Martin,guest004368@email.com,Couple,Belgium,Suite,True,2022-05-10,1,4.5
GUEST004369,Maria,Garcia,guest004369@email.com,Leisure,USA,Family,True,2024-09-25,6,4.1
GUEST004370,Emma,Johnson,guest004370@email.com,Solo Travel,USA,Standard,False,2022-05-04,1,4.5
GUEST004371,Marco,Brown,guest004371@email.com,Leisure,China,Suite,False,2022-05-10,2,5.0
GUEST004372,Yuki,Brown,guest004372@email.com,Leisure,Germany,Suite,False,2023-04-09,5,3.5
GUEST004373,Francesca,Martin,guest004373@email.com,Business,France,Standard,False,2024-08-20,2,5.0
GUEST004374,Maria,Martin,guest004374@email.com,Leisure,France,Penthouse,False,2022-07-06,1,4.6
GUEST004375,Francesca,Martin,guest004375@email.com,Leisure,Belgium,Deluxe,False,2022-07-19,1,4.4
GUEST004376,Ahmed,Garcia,guest004376@email.com,Leisure,Greece,Penthouse,False,2024-03-05,3,4.2
GUEST004377,John,Garcia,guest004377@email.com,Business,France,Penthouse,True,2024-01-22,4,4.8
GUEST004378,Yuki,Martin,guest004378@email.com,Business,Netherlands,Standard,True,2023-09-08,3,4.1
GUEST004379,Ahmed,Weber,guest004379@email.com,Leisure,USA,Family,False,2024-05-30,8,4.8
GUEST004380,Marco,Martin,guest004380@email.com,Leisure,Netherlands,Standard,False,2022-02-18,5,3.2
GUEST004381,Marco,Schmidt,guest004381@email.com,Leisure,China,Suite,True,2023-07-07,4,4.1
GUEST004382,Sophie,Martin,guest004382@email.com,Business,Belgium,Deluxe,True,2022-06-20,2,4.5
GUEST004383,Yuki,Mueller,guest004383@email.com,Family,Netherlands,Standard,False,2022-04-13,2,4.8
GUEST004384,Ahmed,Weber,guest004384@email.com,Leisure,Belgium,Deluxe,False,2022-08-20,6,4.6
GUEST004385,Ahmed,Martin,guest004385@email.com,Family,Italy,Deluxe,False,2024-08-22,6,3.6
GUEST004386,Lucia,Zhang,guest004386@email.com,Leisure,Belgium,Deluxe,True,2024-05-28,3,4.0
GUEST004387,Sophie,Brown,guest004387@email.com,Family,USA,Family,True,2022-02-20,2,4.1
GUEST004388,Francesca,Brown,guest004388@email.com,Business,Germany,Deluxe,False,2023-02-04,1,3.6
GUEST004389,Marco,Zhang,guest004389@email.com,Leisure,Germany,Family,True,2024-07-04,2,4.1
GUEST004390,Emma,Rossi,guest004390@email.com,Family,Greece,Penthouse,False,2022-11-26,1,4.6
GUEST004391,Ahmed,Brown,guest004391@email.com,Family,France,Penthouse,False,2022-01-01,2,3.7
GUEST004392,Maria,Brown,guest004392@email.com,Leisure,Germany,Family,False,2023-12-27,1,4.6
GUEST004393,Marco,Brown,guest004393@email.com,Business,France,Standard,False,2022-08-02,4,4.9
GUEST004394,Lucia,Weber,guest004394@email.com,Leisure,Belgium,Penthouse,False,2024-09-09,6,4.3
GUEST004395,Maria,Smith,guest004395@email.com,Business,Greece,Family,False,2024-02-13,1,4.1
GUEST004396,Francesca,Mueller,guest004396@email.com,Leisure,Greece,Suite,False,2022-05-28,4,3.9
GUEST004397,Emma,Mueller,guest004397@email.com,Leisure,Belgium,Suite,True,2024-02-22,5,3.5
GUEST004398,Sophie,Zhang,guest004398@email.com,Couple,Greece,Deluxe,True,2024-03-16,5,4.4
GUEST004399,Ahmed,Zhang,guest004399@email.com,Business,Italy,Suite,False,2023-02-05,1,3.5
GUEST004400,Lucia,Garcia,guest004400@email.com,Business,USA,Deluxe,False,2022-09-12,4,4.4
GUEST004401,Yuki,Johnson,guest004401@email.com,Leisure,USA,Standard,False,2022-08-20,3,4.1
GUEST004402,Klaus,Mueller,guest004402@email.com,Leisure,Germany,Family,False,2024-07-03,7,3.7
GUEST004403,Francesca,Johnson,guest004403@email.com,Business,USA,Standard,False,2024-01-14,1,5.0
GUEST004404,Lucia,Mueller,guest004404@email.com,Family,Germany,Penthouse,False,2022-07-30,11,4.6
GUEST004405,Emma,Mueller,guest004405@email.com,Leisure,Italy,Suite,False,2023-11-20,9,4.4
GUEST004406,Klaus,Schmidt,guest004406@email.com,Leisure,USA,Family,True,2022-01-12,3,4.2
GUEST004407,Maria,Martin,guest004407@email.com,Solo Travel,USA,Deluxe,True,2022-11-15,2,4.9
GUEST004408,Marco,Johnson,guest004408@email.com,Solo Travel,Netherlands,Penthouse,False,2024-03-01,2,5.0
GUEST004409,Lucia,Rossi,guest004409@email.com,Leisure,Belgium,Deluxe,False,2022-08-26,5,4.3
GUEST004410,Emma,Brown,guest004410@email.com,Business,France,Standard,False,2024-04-21,3,4.5
GUEST004411,Maria,Martin,guest004411@email.com,Solo Travel,Spain,Penthouse,False,2024-01-31,10,5.0
GUEST004412,Lucia,Rossi,guest004412@email.com,Leisure,Spain,Family,False,2022-06-07,2,3.9
GUEST004413,Maria,Schmidt,guest004413@email.com,Leisure,Netherlands,Deluxe,False,2024-06-15,6,4.1
GUEST004414,Klaus,Smith,guest004414@email.com,Family,Italy,Standard,False,2023-01-26,2,3.9
GUEST004415,Klaus,Johnson,guest004415@email.com,Business,Italy,Penthouse,True,2023-10-04,3,4.8
GUEST004416,Emma,Zhang,guest004416@email.com,Couple,USA,Family,False,2023-08-23,3,4.7
GUEST004417,Ahmed,Rossi,guest004417@email.com,Business,Italy,Penthouse,True,2024-02-16,5,3.7
GUEST004418,Klaus,Garcia,guest004418@email.com,Leisure,Belgium,Family,False,2023-06-20,2,3.0
GUEST004419,Maria,Johnson,guest004419@email.com,Leisure,Italy,Suite,False,2024-01-20,4,4.6
GUEST004420,Lucia,Weber,guest004420@email.com,Family,China,Suite,False,2024-06-04,6,4.6
GUEST004421,Yuki,Garcia,guest004421@email.com,Leisure,Greece,Deluxe,True,2024-06-09,1,4.3
GUEST004422,Emma,Zhang,guest004422@email.com,Business,China,Standard,False,2023-03-08,4,4.6
GUEST004423,John,Johnson,guest004423@email.com,Family,Italy,Suite,True,2024-06-04,3,3.3
GUEST004424,Klaus,Brown,guest004424@email.com,Couple,Italy,Standard,True,2024-07-15,1,3.9
GUEST004425,Klaus,Martin,guest004425@email.com,Business,USA,Family,False,2022-12-03,3,5.0
GUEST004426,Francesca,Brown,guest004426@email.com,Couple,UK,Suite,False,2023-01-01,12,4.2
GUEST004427,Maria,Smith,guest004427@email.com,Solo Travel,Italy,Family,False,2022-04-14,2,3.6
GUEST004428,Emma,Garcia,guest004428@email.com,Leisure,Germany,Deluxe,True,2023-08-23,8,4.0
GUEST004429,Emma,Garcia,guest004429@email.com,Family,Germany,Penthouse,False,2023-08-29,6,3.7
GUEST004430,Francesca,Brown,guest004430@email.com,Business,China,Standard,False,2022-04-17,1,4.2
GUEST004431,Emma,Martin,guest004431@email.com,Business,France,Deluxe,False,2023-09-14,3,4.4
GUEST004432,Lucia,Zhang,guest004432@email.com,Family,China,Suite,False,2023-09-14,7,4.6
GUEST004433,Marco,Zhang,guest004433@email.com,Leisure,France,Family,True,2022-02-13,3,4.8
GUEST004434,Lucia,Johnson,guest004434@email.com,Leisure,Netherlands,Deluxe,True,2023-08-28,5,4.0
GUEST004435,Maria,Weber,guest004435@email.com,Leisure,Belgium,Suite,False,2022-04-08,5,3.6
GUEST004436,Maria,Garcia,guest004436@email.com,Solo Travel,China,Penthouse,True,2023-01-05,1,4.2
GUEST004437,Lucia,Weber,guest004437@email.com,Family,Belgium,Penthouse,False,2023-03-08,1,5.0
GUEST004438,Francesca,Smith,guest004438@email.com,Leisure,Greece,Deluxe,False,2022-12-22,1,3.9
GUEST004439,Emma,Rossi,guest004439@email.com,Solo Travel,Belgium,Penthouse,False,2023-08-11,5,4.3
GUEST004440,Marco,Smith,guest004440@email.com,Business,China,Suite,False,2024-08-20,1,4.6
GUEST004441,Francesca,Zhang,guest004441@email.com,Couple,Spain,Penthouse,False,2023-11-17,1,3.7
GUEST004442,John,Garcia,guest004442@email.com,Business,USA,Standard,True,2023-08-04,3,4.7
GUEST004443,Ahmed,Smith,guest004443@email.com,Family,USA,Penthouse,False,2023-10-08,3,3.8
GUEST004444,Yuki,Johnson,guest004444@email.com,Couple,China,Standard,False,2022-10-27,11,4.3
GUEST004445,Francesca,Smith,guest004445@email.com,Business,Netherlands,Family,False,2024-01-17,1,3.9
GUEST004446,Emma,Brown,guest004446@email.com,Couple,Italy,Standard,False,2023-01-03,3,4.1
GUEST004447,Yuki,Schmidt,guest004447@email.com,Business,UK,Family,False,2024-09-23,9,4.2
GUEST004448,Sophie,Brown,guest004448@email.com,Business,USA,Deluxe,False,2023-04-02,1,2.9
GUEST004449,John,Schmidt,guest004449@email.com,Solo Travel,Italy,Suite,False,2023-04-15,2,5.0
GUEST004450,Klaus,Mueller,guest004450@email.com,Family,Netherlands,Penthouse,False,2022-08-03,5,4.2
GUEST004451,Marco,Martin,guest004451@email.com,Business,USA,Suite,False,2023-10-26,3,3.7
GUEST004452,Yuki,Zhang,guest004452@email.com,Leisure,Greece,Deluxe,False,2024-02-11,3,2.9
GUEST004453,Yuki,Mueller,guest004453@email.com,Leisure,Netherlands,Standard,True,2024-05-14,7,4.5
GUEST004454,Emma,Johnson,guest004454@email.com,Family,Greece,Penthouse,False,2022-12-08,2,4.3
GUEST004455,Yuki,Weber,guest004455@email.com,Leisure,UK,Deluxe,False,2023-07-06,8,4.8
GUEST004456,Sophie,Schmidt,guest004456@email.com,Leisure,Greece,Deluxe,False,2024-04-28,1,4.0
GUEST004457,Klaus,Johnson,guest004457@email.com,Leisure,UK,Suite,False,2024-07-25,4,4.7
GUEST004458,Maria,Zhang,guest004458@email.com,Family,Italy,Penthouse,False,2022-11-17,1,3.7
GUEST004459,Lucia,Rossi,guest004459@email.com,Business,Germany,Penthouse,False,2023-10-17,9,4.3
GUEST004460,Ahmed,Zhang,guest004460@email.com,Leisure,France,Suite,False,2022-07-27,1,4.5
GUEST004461,Klaus,Rossi,guest004461@email.com,Couple,Italy,Family,True,2022-12-26,15,4.1
GUEST004462,Yuki,Rossi,guest004462@email.com,Business,USA,Penthouse,False,2024-07-06,3,3.8
GUEST004463,Yuki,Mueller,guest004463@email.com,Solo Travel,France,Standard,True,2024-09-09,4,4.2
GUEST004464,Ahmed,Schmidt,guest004464@email.com,Couple,China,Standard,False,2022-01-17,2,3.9
GUEST004465,Maria,Garcia,guest004465@email.com,Leisure,USA,Suite,False,2023-08-19,1,3.7
GUEST004466,Klaus,Martin,guest004466@email.com,Leisure,Belgium,Deluxe,False,2023-12-19,1,3.8
GUEST004467,Marco,Brown,guest004467@email.com,Couple,USA,Standard,True,2024-02-14,1,3.6
GUEST004468,Marco,Martin,guest004468@email.com,Business,UK,Deluxe,True,2022-07-02,10,5.0
GUEST004469,Francesca,Weber,guest004469@email.com,Family,Netherlands,Penthouse,False,2023-12-14,3,3.7
GUEST004470,Maria,Garcia,guest004470@email.com,Leisure,China,Family,True,2022-04-06,1,4.7
GUEST004471,Maria,Weber,guest004471@email.com,Business,Greece,Suite,False,2024-07-25,2,4.4
GUEST004472,Francesca,Brown,guest004472@email.com,Leisure,UK,Deluxe,False,2022-05-30,2,4.7
GUEST004473,Yuki,Martin,guest004473@email.com,Business,Italy,Deluxe,True,2022-12-29,3,4.0
GUEST004474,Francesca,Mueller,guest004474@email.com,Business,Greece,Deluxe,True,2024-08-01,9,3.9
GUEST004475,Francesca,Johnson,guest004475@email.com,Leisure,France,Penthouse,False,2024-05-15,3,4.2
GUEST004476,Klaus,Weber,guest004476@email.com,Solo Travel,Greece,Family,False,2023-08-07,5,3.5
GUEST004477,Maria,Schmidt,guest004477@email.com,Solo Travel,Netherlands,Penthouse,False,2022-08-19,3,4.3
GUEST004478,Emma,Smith,guest004478@email.com,Leisure,USA,Penthouse,False,2022-09-09,2,5.0
GUEST004479,Marco,Mueller,guest004479@email.com,Leisure,Germany,Standard,True,2023-11-15,4,4.8
GUEST004480,Klaus,Smith,guest004480@email.com,Business,Germany,Deluxe,True,2023-05-22,4,4.5
GUEST004481,Sophie,Garcia,guest004481@email.com,Business,USA,Deluxe,False,2022-09-09,5,4.6
GUEST004482,Sophie,Rossi,guest004482@email.com,Family,USA,Standard,False,2023-10-26,1,4.4
GUEST004483,Sophie,Mueller,guest004483@email.com,Family,Germany,Deluxe,False,2022-01-13,14,5.0
GUEST004484,Klaus,Garcia,guest004484@email.com,Business,Belgium,Deluxe,True,2024-09-14,6,4.7
GUEST004485,John,Weber,guest004485@email.com,Solo Travel,Italy,Suite,False,2023-05-10,1,4.7
GUEST004486,Emma,Zhang,guest004486@email.com,Family,UK,Standard,True,2023-07-24,4,3.7
GUEST004487,Marco,Weber,guest004487@email.com,Family,USA,Family,False,2022-07-16,11,4.5
GUEST004488,Francesca,Mueller,guest004488@email.com,Business,USA,Suite,True,2024-05-18,3,4.3
GUEST004489,Marco,Weber,guest004489@email.com,Leisure,Spain,Penthouse,True,2023-02-14,1,3.9
GUEST004490,Lucia,Zhang,guest004490@email.com,Leisure,USA,Standard,True,2024-02-04,1,4.1
GUEST004491,Klaus,Schmidt,guest004491@email.com,Business,USA,Family,False,2024-04-02,4,3.7
GUEST004492,Klaus,Zhang,guest004492@email.com,Family,France,Standard,False,2023-01-15,1,4.1
GUEST004493,Yuki,Garcia,guest004493@email.com,Business,Germany,Penthouse,False,2022-11-24,3,3.5
GUEST004494,Marco,Schmidt,guest004494@email.com,Business,Italy,Suite,False,2022-03-20,6,4.9
GUEST004495,Ahmed,Schmidt,guest004495@email.com,Leisure,Greece,Standard,True,2024-05-30,7,4.1
GUEST004496,Sophie,Martin,guest004496@email.com,Leisure,Germany,Penthouse,False,2023-08-16,5,3.8
GUEST004497,Ahmed,Johnson,guest004497@email.com,Solo Travel,Germany,Family,False,2024-07-28,2,3.6
GUEST004498,Marco,Rossi,guest004498@email.com,Family,Greece,Family,False,2023-07-03,7,3.9
GUEST004499,Yuki,Johnson,guest004499@email.com,Business,China,Penthouse,False,2024-04-06,3,3.9
GUEST004500,Lucia,Garcia,guest004500@email.com,Leisure,Greece,Suite,False,2024-01-08,3,4.5
GUEST004501,Yuki,Martin,guest004501@email.com,Leisure,USA,Standard,False,2024-04-20,1,3.2
GUEST004502,Sophie,Rossi,guest004502@email.com,Business,China,Standard,False,2022-10-03,3,4.6
GUEST004503,Lucia,Smith,guest004503@email.com,Family,Greece,Family,False,2023-04-17,2,4.3
GUEST004504,Lucia,Rossi,guest004504@email.com,Family,Germany,Deluxe,False,2023-05-25,1,3.4
GUEST004505,Lucia,Zhang,guest004505@email.com,Business,Spain,Family,False,2022-03-08,3,4.6
GUEST004506,Ahmed,Smith,guest004506@email.com,Business,China,Standard,False,2023-07-28,2,5.0
GUEST004507,Emma,Martin,guest004507@email.com,Family,USA,Deluxe,False,2023-10-28,4,4.5
GUEST004508,John,Schmidt,guest004508@email.com,Leisure,Belgium,Family,False,2023-05-04,1,4.3
GUEST004509,Ahmed,Johnson,guest004509@email.com,Couple,Spain,Suite,True,2023-11-30,4,5.0
GUEST004510,Yuki,Johnson,guest004510@email.com,Leisure,UK,Penthouse,False,2024-09-04,2,4.4
GUEST004511,Klaus,Weber,guest004511@email.com,Family,Greece,Family,True,2022-09-16,2,4.8
GUEST004512,John,Weber,guest004512@email.com,Business,Italy,Suite,False,2023-05-18,2,4.9
GUEST004513,Francesca,Mueller,guest004513@email.com,Leisure,Spain,Penthouse,True,2023-02-10,1,4.1
GUEST004514,Sophie,Rossi,guest004514@email.com,Leisure,Germany,Deluxe,True,2022-11-14,1,4.4
GUEST004515,Marco,Brown,guest004515@email.com,Couple,UK,Family,False,2022-12-05,2,3.8
GUEST004516,Sophie,Weber,guest004516@email.com,Business,Greece,Suite,False,2024-03-28,1,4.7
GUEST004517,Marco,Zhang,guest004517@email.com,Leisure,Spain,Family,False,2022-05-28,1,5.0
GUEST004518,Marco,Weber,guest004518@email.com,Business,Netherlands,Family,False,2022-11-19,2,3.9
GUEST004519,John,Weber,guest004519@email.com,Solo Travel,UK,Standard,False,2022-02-24,2,5.0
GUEST004520,Yuki,Weber,guest004520@email.com,Couple,Netherlands,Penthouse,True,2022-05-03,2,3.7
GUEST004521,Maria,Weber,guest004521@email.com,Business,Italy,Deluxe,False,2022-03-07,4,4.8
GUEST004522,Marco,Zhang,guest004522@email.com,Family,Germany,Deluxe,False,2024-01-18,2,3.5
GUEST004523,Ahmed,Garcia,guest004523@email.com,Business,Belgium,Deluxe,True,2022-09-12,4,4.1
GUEST004524,Lucia,Mueller,guest004524@email.com,Business,Germany,Suite,True,2024-05-05,1,4.6
GUEST004525,Ahmed,Smith,guest004525@email.com,Family,Italy,Standard,True,2023-10-27,1,4.4
GUEST004526,Emma,Johnson,guest004526@email.com,Family,Netherlands,Standard,False,2022-12-06,1,3.6
GUEST004527,Maria,Johnson,guest004527@email.com,Leisure,Spain,Suite,False,2024-08-26,6,4.3
GUEST004528,Francesca,Weber,guest004528@email.com,Solo Travel,China,Family,False,2023-12-19,1,5.0
GUEST004529,Francesca,Zhang,guest004529@email.com,Business,USA,Suite,False,2023-01-26,3,3.4
GUEST004530,Emma,Mueller,guest004530@email.com,Couple,Greece,Penthouse,False,2024-05-17,1,3.8
GUEST004531,Yuki,Mueller,guest004531@email.com,Leisure,Netherlands,Family,False,2022-04-09,2,3.7
GUEST004532,Klaus,Schmidt,guest004532@email.com,Couple,Belgium,Deluxe,False,2022-07-01,3,3.8
GUEST004533,Francesca,Brown,guest004533@email.com,Couple,UK,Suite,False,2023-05-27,1,4.0
GUEST004534,Maria,Mueller,guest004534@email.com,Couple,France,Suite,False,2022-09-24,1,4.0
GUEST004535,Francesca,Garcia,guest004535@email.com,Business,France,Suite,False,2022-08-21,1,5.0
GUEST004536,Yuki,Johnson,guest004536@email.com,Leisure,France,Standard,True,2022-12-14,5,4.1
GUEST004537,Emma,Johnson,guest004537@email.com,Family,China,Deluxe,False,2023-06-21,3,3.8
GUEST004538,Klaus,Smith,guest004538@email.com,Solo Travel,Germany,Suite,False,2024-06-19,4,4.4
GUEST004539,Lucia,Smith,guest004539@email.com,Family,UK,Standard,True,2023-07-25,2,3.9
GUEST004540,John,Schmidt,guest004540@email.com,Leisure,Belgium,Family,False,2022-04-08,3,4.2
GUEST004541,Ahmed,Smith,guest004541@email.com,Couple,Netherlands,Deluxe,False,2024-09-13,1,4.3
GUEST004542,Marco,Smith,guest004542@email.com,Solo Travel,China,Deluxe,False,2022-01-05,1,3.0
GUEST004543,Yuki,Zhang,guest004543@email.com,Business,Italy,Penthouse,True,2022-11-10,7,4.3
GUEST004544,John,Weber,guest004544@email.com,Couple,Netherlands,Penthouse,False,2023-07-31,2,4.1
GUEST004545,Yuki,Johnson,guest004545@email.com,Business,USA,Standard,True,2024-09-05,6,4.8
GUEST004546,Ahmed,Garcia,guest004546@email.com,Couple,China,Standard,True,2023-10-14,1,4.4
GUEST004547,Lucia,Rossi,guest004547@email.com,Business,Spain,Family,False,2022-07-06,1,4.3
GUEST004548,Marco,Garcia,guest004548@email.com,Business,China,Standard,True,2024-09-26,5,3.5
GUEST004549,Yuki,Johnson,guest004549@email.com,Solo Travel,China,Deluxe,False,2024-06-12,1,4.4
GUEST004550,Ahmed,Weber,guest004550@email.com,Family,Spain,Penthouse,False,2023-01-19,1,3.8
GUEST004551,Lucia,Mueller,guest004551@email.com,Leisure,Italy,Deluxe,False,2024-07-01,3,4.4
GUEST004552,Emma,Mueller,guest004552@email.com,Family,China,Penthouse,True,2023-06-04,2,4.5
GUEST004553,Ahmed,Rossi,guest004553@email.com,Leisure,Greece,Penthouse,False,2022-02-01,1,3.1
GUEST004554,Lucia,Smith,guest004554@email.com,Solo Travel,Italy,Penthouse,False,2024-08-15,2,4.4
GUEST004555,Marco,Johnson,guest004555@email.com,Solo Travel,USA,Deluxe,True,2024-04-06,9,3.8
GUEST004556,Klaus,Brown,guest004556@email.com,Family,Germany,Standard,True,2022-04-21,2,5.0
GUEST004557,Yuki,Mueller,guest004557@email.com,Business,Spain,Suite,False,2023-08-28,1,3.6
GUEST004558,Marco,Mueller,guest004558@email.com,Business,China,Deluxe,True,2024-07-10,4,3.7
GUEST004559,Maria,Rossi,guest004559@email.com,Couple,Germany,Deluxe,True,2022-07-17,5,4.3
GUEST004560,Lucia,Mueller,guest004560@email.com,Couple,Germany,Family,False,2023-09-20,4,3.7
GUEST004561,Yuki,Rossi,guest004561@email.com,Family,China,Family,True,2024-08-08,4,4.1
GUEST004562,Marco,Zhang,guest004562@email.com,Solo Travel,China,Standard,False,2024-03-13,8,4.8
GUEST004563,Emma,Johnson,guest004563@email.com,Leisure,Spain,Suite,True,2023-11-16,3,4.0
GUEST004564,Marco,Johnson,guest004564@email.com,Couple,Germany,Standard,True,2022-12-13,5,4.6
GUEST004565,Sophie,Schmidt,guest004565@email.com,Leisure,France,Family,True,2022-05-25,3,4.2
GUEST004566,Sophie,Rossi,guest004566@email.com,Solo Travel,USA,Standard,True,2022-07-12,2,4.3
GUEST004567,Francesca,Smith,guest004567@email.com,Leisure,Germany,Family,True,2023-01-02,5,4.5
GUEST004568,John,Rossi,guest004568@email.com,Leisure,China,Deluxe,False,2024-04-10,7,3.4
GUEST004569,Lucia,Johnson,guest004569@email.com,Solo Travel,Greece,Suite,True,2024-05-18,3,5.0
GUEST004570,Marco,Johnson,guest004570@email.com,Solo Travel,France,Deluxe,False,2023-11-11,4,3.7
GUEST004571,Yuki,Martin,guest004571@email.com,Couple,Netherlands,Penthouse,False,2023-07-31,10,3.5
GUEST004572,Lucia,Martin,guest004572@email.com,Couple,Italy,Deluxe,False,2023-06-19,3,4.9
GUEST004573,Francesca,Martin,guest004573@email.com,Business,Italy,Deluxe,False,2023-10-21,2,3.5
GUEST004574,Sophie,Brown,guest004574@email.com,Leisure,France,Penthouse,True,2022-11-25,5,4.4
GUEST004575,Ahmed,Rossi,guest004575@email.com,Leisure,Italy,Suite,True,2024-02-21,5,4.6
GUEST004576,Sophie,Brown,guest004576@email.com,Family,USA,Standard,False,2024-08-24,9,3.6
GUEST004577,Francesca,Zhang,guest004577@email.com,Leisure,Italy,Deluxe,False,2023-03-22,1,4.1
GUEST004578,Francesca,Johnson,guest004578@email.com,Family,Spain,Penthouse,True,2023-05-18,5,4.7
GUEST004579,John,Rossi,guest004579@email.com,Leisure,UK,Standard,False,2022-04-17,2,4.7
GUEST004580,Yuki,Martin,guest004580@email.com,Couple,France,Penthouse,False,2023-05-11,2,4.2
GUEST004581,Lucia,Zhang,guest004581@email.com,Solo Travel,Spain,Family,False,2022-11-10,1,3.8
GUEST004582,Emma,Brown,guest004582@email.com,Family,Netherlands,Suite,False,2024-02-29,9,5.0
GUEST004583,John,Martin,guest004583@email.com,Business,Germany,Penthouse,False,2024-05-01,3,4.2
GUEST004584,John,Garcia,guest004584@email.com,Leisure,USA,Penthouse,False,2024-08-27,6,4.3
GUEST004585,Maria,Brown,guest004585@email.com,Business,Germany,Deluxe,False,2024-07-02,2,4.8
GUEST004586,Lucia,Weber,guest004586@email.com,Business,China,Family,True,2023-07-10,3,4.4
GUEST004587,Ahmed,Schmidt,guest004587@email.com,Business,Germany,Suite,False,2024-01-27,3,3.7
GUEST004588,John,Martin,guest004588@email.com,Couple,UK,Family,False,2022-01-29,5,3.9
GUEST004589,John,Brown,guest004589@email.com,Leisure,China,Standard,False,2023-01-30,1,3.5
GUEST004590,Sophie,Schmidt,guest004590@email.com,Family,Italy,Family,False,2024-09-14,1,4.6
GUEST004591,Marco,Smith,guest004591@email.com,Couple,France,Suite,False,2024-04-23,1,4.4
GUEST004592,Francesca,Martin,guest004592@email.com,Business,Germany,Deluxe,True,2023-06-21,1,4.0
GUEST004593,Ahmed,Martin,guest004593@email.com,Leisure,Italy,Deluxe,True,2023-01-15,3,4.9
GUEST004594,John,Garcia,guest004594@email.com,Business,Spain,Suite,False,2022-04-12,2,3.8
GUEST004595,Emma,Mueller,guest004595@email.com,Business,Netherlands,Suite,False,2024-07-02,2,4.4
GUEST004596,Sophie,Schmidt,guest004596@email.com,Leisure,Italy,Deluxe,True,2022-03-16,9,4.3
GUEST004597,Sophie,Rossi,guest004597@email.com,Family,Netherlands,Deluxe,False,2022-07-31,6,3.7
GUEST004598,Lucia,Weber,guest004598@email.com,Leisure,China,Penthouse,True,2022-01-16,3,4.7
GUEST004599,John,Zhang,guest004599@email.com,Leisure,USA,Family,True,2022-07-30,5,3.3
